id,Tx sour.shard,Tx dest.shard,Fee,Value,Ratio
403,37,17,773511086166000,37094181181163119,0.020852625978944602
404,41,31,1050819000000000,1456148067350321,0.7216429589554874
405,4,31,1050819000000000,21812891000000000,0.04817421954751436
406,6,31,1050819000000000,35519151000000000,0.02958457537456343
407,62,39,941827840674000,7998120000000000000,0.00011775615278015333
408,62,48,941827840674000,196250000000000000,0.0047991227550267515
409,62,18,941827840674000,10295800740000000000,9.147689086628535e-05
410,62,9,941827840674000,10016870000000000,0.09402416530053799
411,62,61,941827840674000,10013580000000000,0.09405505729958716
412,62,34,941827840674000,17586000000000000,0.05355554649573525
413,0,56,912511480083000,21099104481381663,0.04324882512848928
414,36,6,878511086166000,25015794653476000,0.0351182562191335
415,24,33,868236313602000,12000000000000000,0.0723530261335
416,57,62,828771026622000,29259978973378000,0.028324389001648013
417,15,62,812186640468000,461952082411961000,0.001758162093841815
418,51,49,802702840674000,147195550000000000,0.005453309156927638
419,38,16,802702840674000,188000000000000000,0.004269695961031915
420,57,18,773848840674000,10000000000000000,0.0773848840674
421,61,33,773827840674000,26200000000000000,0.029535413766183207
422,12,36,773827840674000,155945102159326000,0.004962181113475405
423,34,36,773827840674000,53815052159326000,0.014379394047282322
424,41,36,773827840674000,16657872159326000,0.046454182939612024
425,35,36,773827840674000,75606002159326000,0.010235005403979668
426,58,36,773827840674000,20170185442640814,0.03836493436684464
427,0,52,752827840674000,149712999628308740,0.005028473429448609
428,19,41,737852215674000,250000000000000000,0.002951408862696
429,46,62,737436662214000,31262563337786000,0.023588489985486422
430,2,28,735000000000000,8400000000000000,0.0875
431,51,63,733927840674000,2719849553466529,0.2698413372675658
432,5,38,733927840674000,1116335049439000,0.6574440541330545
433,50,43,733927840674000,233287043153403000,0.0031460291611282915
434,11,17,733927840674000,6000000000000000,0.122321306779
435,63,40,733927840674000,922480000000000,0.7956029839931489
436,14,26,733927840674000,500000000000000000,0.001467855681348
437,57,26,733906840674000,199580731378523466,0.003677242966316609
438,6,55,733906840674000,4730163679479411,0.15515463954405312
439,45,58,732877840674000,391277338697455210,0.0018730393206867477
440,40,36,921480000000000,1000000000000,921.48
441,58,37,915475343916000,257363180000000000,0.00355713410098523
442,44,47,850746874908000,287503181925351410,0.0029590868150074653
443,36,44,821871874908000,47032000000000000,0.01747473794242218
444,13,0,821871874908000,95604117059205185,0.00859661592187537
445,12,0,821871874908000,105326354215914094,0.007803098104233259
446,25,0,821871874908000,95604117059205185,0.00859661592187537
447,1,0,821871874908000,398869424882335000,0.0020605035724421575
448,62,0,821871874908000,2108616378394079186,0.00038976832549026156
449,0,55,821871874908000,7309980000000000,0.11243148064810027
450,0,13,821871874908000,269028000000000000,0.0030549677911146794
451,11,34,784071874908000,4397700000000000000,0.00017829135113991404
452,51,10,784071874908000,297165150000000000,0.002638505473835004
453,51,47,784071874908000,287875530000000000,0.0027236489148904043
454,4,32,781971874908000,4800000000000000,0.1629108072725
455,16,52,781971874908000,901070000000000,0.8678258902282842
456,21,49,781971874908000,19595000000000000,0.0399067045117632
457,63,10,781761874908000,30000000000000000,0.0260587291636
458,63,0,780921874908000,58761015680291685,0.013289795383334729
459,40,56,1007706019278000,21603563033151000,0.04664536205123477
460,52,57,896070000000000,5000000000000,179.214
461,33,11,819445524828000,170319901303898960,0.004811214183161585
462,45,63,813147549102000,73600000000000000,0.011048200395407609
463,39,9,784272549102000,5659084980000000000,0.0001385864590960781
464,23,3,784272549102000,29361292941639699,0.026711103991941636
465,36,10,777000000000000,359307840000000000,0.0021624910828553032
466,0,39,763272549102000,40000000000000000,0.01908181372755
467,56,57,763272549102000,9980000000000005,0.07648021534088173
468,50,20,752772549102000,131952153433158000,0.005704890216007928
469,42,6,752772549102000,22886572500582027222,3.289144973904923e-05
470,26,51,978034636896304,481184000000000000,0.0020325585158615083
471,44,9,744372549102000,16485000000000000,0.04515453740382166
472,62,16,744372549102000,100000000000000000,0.00744372549102
473,11,54,744372549102000,2742968205079977,0.2713748368367603
474,39,21,744372549102000,37859713981587959,0.019661335779345965
475,43,62,744372549102000,3000000000000000,0.248124183034
476,28,55,744351549102000,1808814860198044,0.4115133977948977
477,49,37,744351549102000,188680261666391719,0.003945041958962823
478,29,6,743322549102000,5300000000000000000,0.0001402495375664151
479,22,54,742824983565000,2882261949051320,0.2577229261932617
480,62,48,1890000000000000,139592210000000000,0.013539437480071416
481,8,18,1018669187760000,4370000000000000,0.23310507729061786
482,8,58,1018669187760000,76510910000000000,0.013314038321593613
483,8,43,1018669187760000,39520000000000000,0.02577604220040486
484,8,35,1018669187760000,37360000000000000,0.02726630588222698
485,40,8,1018669187760000,4007731330812240000,0.0002541760172215806
486,11,17,928531229451000,93071460000000000,0.00997654092297467
487,8,17,928531229451000,58250000000000000,0.015940450291004292
488,18,17,928531229451000,79998290000000000,0.011606888465378447
489,16,17,928531229451000,80540670000000000,0.011528724921843835
490,2,17,928531229451000,58133820000000000,0.015972307160461843
